definition,workload,trajectory_id,turn,baseline_correctness,sft_correctness,baseline_correct,sft_correct,correct_delta,baseline_exp_dir,sft_exp_dir,baseline_prompt_tokens,sft_prompt_tokens,delta_prompt_tokens,baseline_completion_tokens,sft_completion_tokens,delta_completion_tokens,baseline_reasoning_tokens,sft_reasoning_tokens,delta_reasoning_tokens,baseline_reasoning_fraction,sft_reasoning_fraction,delta_reasoning_fraction,baseline_content_chars,sft_content_chars,delta_content_chars,baseline_pre_code_chars,sft_pre_code_chars,delta_pre_code_chars,baseline_code_chars,sft_code_chars,delta_code_chars,baseline_provider_visible_chars,sft_provider_visible_chars,delta_provider_visible_chars,baseline_feedback_chars,sft_feedback_chars,delta_feedback_chars
mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,exp_019,2,Runtime error,Kernel Execution Timeout,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,27023.0,36742.0,9719.0,13044.0,36011.0,22967.0,7560.0,30806.0,23246.0,0.5795768169273229,0.855460831412624,0.2758840144853011,16016.0,13145.0,-2871.0,2.0,2.0,0.0,16004.0,13133.0,-2871.0,16016.0,13145.0,-2871.0,2586.0,1085.0,-1501.0
mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,exp_019,3,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,33324.0,42317.0,8993.0,20907.0,9835.0,-11072.0,12031.0,4592.0,-7439.0,0.5754531974936624,0.4669039145907473,-0.1085492829029151,24219.0,13773.0,-10446.0,2.0,2.0,0.0,24195.0,13761.0,-10434.0,24219.0,13773.0,-10446.0,262.0,1118.0,856.0
mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,exp_019,4,Compilation error,Kernel Execution Timeout,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,42285.0,47966.0,5681.0,9484.0,21315.0,11831.0,4557.0,15298.0,10741.0,0.48049346267397725,0.7177105324888576,0.2372170698148804,13138.0,14963.0,1825.0,2.0,2.0,0.0,13126.0,14951.0,1825.0,13138.0,14963.0,1825.0,1613.0,1121.0,-492.0
mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,exp_019,5,Runtime error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,47742.0,54371.0,6629.0,9297.0,15674.0,6377.0,4183.0,9220.0,5037.0,0.4499300849736474,0.5882352941176471,0.13830520914399969,13705.0,16172.0,2467.0,2.0,2.0,0.0,13693.0,16160.0,2467.0,13705.0,16172.0,2467.0,832.0,536.0,-296.0
mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,exp_019,6,Runtime error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,53165.0,60989.0,7824.0,9814.0,26700.0,16886.0,4646.0,20477.0,15831.0,0.4734053393111881,0.7669288389513108,0.2935234996401227,13954.0,15531.0,1577.0,2.0,2.0,0.0,13942.0,15519.0,1577.0,13954.0,15531.0,1577.0,818.0,1423.0,605.0
mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,exp_019,7,Runtime error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,58643.0,67694.0,9051.0,12173.0,63315.0,51142.0,6978.0,57089.0,50111.0,0.5732358498315945,0.9016662718155255,0.328430421983931,14033.0,15550.0,1517.0,2.0,2.0,0.0,14021.0,15538.0,1517.0,14033.0,15550.0,1517.0,818.0,1262.0,444.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,0,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,24534.0,24534.0,0.0,21026.0,13909.0,-7117.0,10271.0,7111.0,-3160.0,0.488490440407115,0.5112517075275002,0.022761267120385176,29751.0,16696.0,-13055.0,2.0,2.0,0.0,28824.0,16684.0,-12140.0,29751.0,16696.0,-13055.0,263.0,680.0,417.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,1,Compilation error,Kernel Execution Timeout,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,35382.0,31514.0,-3868.0,11049.0,23768.0,12719.0,5620.0,16901.0,11281.0,0.508643316137207,0.711082127229889,0.20243881109268191,14751.0,16888.0,2137.0,2.0,2.0,0.0,14739.0,16876.0,2137.0,14751.0,16888.0,2137.0,924.0,633.0,-291.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,2,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,41059.0,38618.0,-2441.0,9658.0,13292.0,3634.0,4282.0,6552.0,2270.0,0.44336301511700144,0.49292807703882036,0.04956506192181892,14522.0,16604.0,2082.0,2.0,2.0,0.0,14510.0,16592.0,2082.0,14522.0,16604.0,2082.0,536.0,1042.0,506.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,3,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,46645.0,45730.0,-915.0,9542.0,37280.0,27738.0,4196.0,31597.0,27401.0,0.4397400964158457,0.8475590128755365,0.40781891645969076,14643.0,14001.0,-642.0,2.0,2.0,0.0,14631.0,13989.0,-642.0,14643.0,14001.0,-642.0,543.0,1359.0,816.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,4,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,52165.0,51828.0,-337.0,9049.0,53148.0,44099.0,3689.0,44620.0,40931.0,0.4076693557299149,0.8395424098743133,0.43187305414439836,14711.0,21673.0,6962.0,2.0,2.0,0.0,14699.0,21661.0,6962.0,14711.0,21673.0,6962.0,543.0,500.0,-43.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,5,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,57699.0,60533.0,2834.0,8589.0,14774.0,6185.0,3351.0,8288.0,4937.0,0.39015019210618235,0.5609855150940842,0.17083532298790188,14390.0,15993.0,1603.0,2.0,2.0,0.0,14378.0,15981.0,1603.0,14390.0,15993.0,1603.0,542.0,653.0,111.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,6,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,63110.0,67264.0,4154.0,9132.0,19069.0,9937.0,3699.0,10892.0,7193.0,0.40505913272010513,0.571188840526509,0.16612970780640385,14792.0,20673.0,5881.0,2.0,2.0,0.0,14780.0,20661.0,5881.0,14792.0,20673.0,5881.0,542.0,675.0,133.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_000,7,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,68716.0,75716.0,7000.0,9789.0,33736.0,23947.0,4598.0,26952.0,22354.0,0.46971089998978444,0.798909177140147,0.32919827715036254,14659.0,16867.0,2208.0,2.0,2.0,0.0,14647.0,16855.0,2208.0,14659.0,16867.0,2208.0,542.0,1388.0,846.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,0,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,24534.0,24534.0,0.0,12515.0,50497.0,37982.0,9590.0,44471.0,34881.0,0.7662804634438674,0.8806661781888033,0.11438571474493597,8886.0,15310.0,6424.0,2.0,2.0,0.0,8874.0,15298.0,6424.0,8886.0,15310.0,6424.0,1318.0,6034.0,4716.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,1,Numerical error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,27864.0,32344.0,4480.0,10020.0,32576.0,22556.0,6886.0,25834.0,18948.0,0.6872255489021956,0.7930378192534381,0.10581227035124252,9365.0,17514.0,8149.0,2.0,2.0,0.0,9353.0,17502.0,8149.0,9365.0,17514.0,8149.0,954.0,506.0,-448.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,2,Extraction error,Extraction error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,31395.0,39261.0,7866.0,9477.0,67432.0,57955.0,9477.0,67432.0,57955.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,174.0,0.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,3,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,31447.0,39313.0,7866.0,13110.0,37706.0,24596.0,8094.0,31226.0,23132.0,0.6173913043478261,0.8281440619530048,0.21075275760517875,13788.0,16460.0,2672.0,2.0,2.0,0.0,13776.0,16448.0,2672.0,13788.0,16460.0,2672.0,10198.0,1652.0,-8546.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,4,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,39359.0,46311.0,6952.0,9093.0,15820.0,6727.0,4096.0,9344.0,5248.0,0.4504563950291433,0.5906447534766119,0.14018835844746863,14549.0,16456.0,1907.0,2.0,2.0,0.0,14537.0,16444.0,1907.0,14549.0,16456.0,1907.0,4760.0,1652.0,-3108.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,5,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,45777.0,53305.0,7528.0,7376.0,43286.0,35910.0,2353.0,37058.0,34705.0,0.31900759219088937,0.8561197615857321,0.5371121693948427,14911.0,15839.0,928.0,2.0,2.0,0.0,14899.0,15827.0,928.0,14911.0,15839.0,928.0,695.0,304.0,-391.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,6,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,51045.0,59636.0,8591.0,11217.0,23796.0,12579.0,5743.0,17521.0,11778.0,0.5119907283587412,0.7363002185241218,0.2243094901653806,15426.0,16052.0,626.0,2.0,2.0,0.0,15414.0,16040.0,626.0,15426.0,16052.0,626.0,461.0,5863.0,5402.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_001,7,Runtime error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,56673.0,67615.0,10942.0,7618.0,19651.0,12033.0,2877.0,13188.0,10311.0,0.37765817799947493,0.6711108849422421,0.2934527069427672,13305.0,16393.0,3088.0,2.0,2.0,0.0,13293.0,16381.0,3088.0,13305.0,16393.0,3088.0,853.0,1412.0,559.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,0,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,24534.0,24534.0,0.0,12106.0,38898.0,26792.0,8883.0,33456.0,24573.0,0.7337683793160417,0.8600956347370045,0.1263272554209628,10794.0,13791.0,2997.0,2.0,2.0,0.0,10782.0,13779.0,2997.0,10794.0,13791.0,2997.0,2264.0,3877.0,1613.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,1,Runtime error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,28318.0,31249.0,2931.0,8483.0,46742.0,38259.0,5621.0,41053.0,35432.0,0.6626193563597784,0.878289332933978,0.21566997657419962,9157.0,14474.0,5317.0,2.0,2.0,0.0,9145.0,14462.0,5317.0,9157.0,14474.0,5317.0,938.0,738.0,-200.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,2,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,31510.0,37221.0,5711.0,9235.0,25589.0,16354.0,4965.0,19728.0,14763.0,0.5376285868976719,0.7709562702723827,0.23332768337471077,13566.0,14884.0,1318.0,2.0,2.0,0.0,13554.0,14872.0,1318.0,13566.0,14884.0,1318.0,3775.0,8873.0,5098.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,3,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,36948.0,45749.0,8801.0,17537.0,21899.0,4362.0,13263.0,15154.0,1891.0,0.7562867081028682,0.6919950682679574,-0.06429163983491082,12196.0,16767.0,4571.0,2.0,2.0,0.0,12184.0,16755.0,4571.0,12196.0,16767.0,4571.0,3231.0,766.0,-2465.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,4,Runtime error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,41954.0,52775.0,10821.0,12757.0,29634.0,16877.0,8433.0,22819.0,14386.0,0.6610488359332132,0.7700276709185395,0.10897883498532634,12389.0,16974.0,4585.0,2.0,2.0,0.0,12377.0,16962.0,4585.0,12389.0,16974.0,4585.0,1311.0,9627.0,8316.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,5,Runtime error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,46740.0,62471.0,15731.0,12606.0,35173.0,22567.0,7836.0,28365.0,20529.0,0.6216087577344122,0.8064424416455804,0.18483368391116828,13799.0,17300.0,3501.0,2.0,2.0,0.0,13787.0,17288.0,3501.0,13799.0,17300.0,3501.0,1040.0,995.0,-45.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,6,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,51884.0,69632.0,17748.0,7076.0,9312.0,2236.0,2495.0,2331.0,-164.0,0.352600339174675,0.2503221649484536,-0.10227817422622137,13228.0,17343.0,4115.0,2.0,2.0,0.0,13216.0,17331.0,4115.0,13228.0,17343.0,4115.0,478.0,964.0,486.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_002,7,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,56624.0,76962.0,20338.0,6874.0,12693.0,5819.0,2194.0,6451.0,4257.0,0.3191736979924353,0.5082328842669188,0.18905918627448354,13481.0,15978.0,2497.0,2.0,2.0,0.0,13469.0,15966.0,2497.0,13481.0,15978.0,2497.0,399.0,650.0,251.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,0,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,24534.0,24534.0,0.0,12556.0,32795.0,20239.0,9564.0,24398.0,14834.0,0.7617075501752151,0.7439548711693855,-0.017752679005829552,8321.0,21121.0,12800.0,2.0,2.0,0.0,0.0,21109.0,21109.0,8321.0,21121.0,12800.0,1011.0,831.0,-180.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,1,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,27844.0,33243.0,5399.0,11155.0,14197.0,3042.0,8273.0,6890.0,-1383.0,0.7416405199462125,0.4853137986898641,-0.2563267212563484,9609.0,19129.0,9520.0,270.0,2.0,-268.0,9329.0,19117.0,9788.0,9609.0,19129.0,9520.0,1719.0,264.0,-1455.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,2,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,31230.0,40658.0,9428.0,3337.0,33284.0,29947.0,512.0,25443.0,24931.0,0.15343122565178305,0.764421343588511,0.610990117936728,9256.0,19861.0,10605.0,319.0,2.0,-317.0,8927.0,19849.0,10922.0,9256.0,19861.0,10605.0,299.0,845.0,546.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,3,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,34150.0,48815.0,14665.0,2885.0,15523.0,12638.0,90.0,7419.0,7329.0,0.03119584055459272,0.47793596598595633,0.4467401254313636,9206.0,20313.0,11107.0,184.0,2.0,-182.0,9012.0,20301.0,11289.0,9206.0,20313.0,11107.0,1806.0,845.0,-961.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,4,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,37471.0,57234.0,19763.0,3662.0,23122.0,19460.0,712.0,15290.0,14578.0,0.19442927362097215,0.6612749762131304,0.4668457025921582,9695.0,20158.0,10463.0,173.0,2.0,-171.0,9512.0,20146.0,10634.0,9695.0,20158.0,10463.0,306.0,693.0,387.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,5,Compilation error,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,40519.0,65337.0,24818.0,3072.0,13466.0,10394.0,200.0,5661.0,5461.0,0.06510416666666667,0.4203920986187435,0.3552879319520768,9494.0,20479.0,10985.0,225.0,2.0,-223.0,9259.0,20467.0,11208.0,9494.0,20479.0,10985.0,905.0,1079.0,174.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,6,Kernel Execution Timeout,Runtime error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,43659.0,73519.0,29860.0,3160.0,60506.0,57346.0,277.0,53628.0,53351.0,0.08765822784810126,0.886325323108452,0.7986670952603507,9553.0,18591.0,9038.0,179.0,2.0,-177.0,9364.0,18579.0,9215.0,9553.0,18591.0,9038.0,869.0,845.0,-24.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_003,7,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,46852.0,80711.0,33859.0,4514.0,16239.0,11725.0,1137.0,9515.0,8378.0,0.25188303057155514,0.585935094525525,0.3340520639539698,9726.0,18330.0,8604.0,232.0,2.0,-230.0,9484.0,18318.0,8834.0,9726.0,18330.0,8604.0,960.0,263.0,-697.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,0,Compilation error,Compilation error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,26211.0,26211.0,0.0,62927.0,14476.0,-48451.0,6338.0,7860.0,1522.0,0.10071988176776264,0.542967670627245,0.4422477888594824,169371.0,16884.0,-152487.0,1771.0,2.0,-1769.0,136262.0,16872.0,-119390.0,169371.0,16884.0,-152487.0,267.0,300.0,33.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,1,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,82891.0,32922.0,-49969.0,3435.0,29517.0,26082.0,324.0,22911.0,22587.0,0.0943231441048035,0.776196767964224,0.6818736238594205,9597.0,16847.0,7250.0,90.0,2.0,-88.0,9497.0,16835.0,7338.0,9597.0,16847.0,7250.0,1456.0,680.0,-776.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,2,Runtime error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,86382.0,39796.0,-46586.0,3697.0,38494.0,34797.0,552.0,31838.0,31286.0,0.14931025155531513,0.8270899360939368,0.6777796845386217,9616.0,16950.0,7334.0,298.0,2.0,-296.0,9308.0,16938.0,7630.0,9616.0,16950.0,7334.0,1170.0,680.0,-490.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,3,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,89920.0,46720.0,-43200.0,10844.0,29752.0,18908.0,6536.0,23120.0,16584.0,0.6027296200663962,0.777090615756924,0.17436099569052776,12531.0,16901.0,4370.0,489.0,2.0,-487.0,11326.0,16889.0,5563.0,12531.0,16901.0,4370.0,879.0,680.0,-199.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,4,Compilation error,Correct,0,1,1,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,94506.0,53620.0,-40886.0,4833.0,28867.0,24034.0,985.0,22235.0,21250.0,0.20380715911442168,0.7702566944954446,0.5664495353810229,10126.0,16901.0,6775.0,46.0,2.0,-44.0,10070.0,16889.0,6819.0,10126.0,16901.0,6775.0,260.0,694.0,434.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,5,Runtime error,Correct,0,1,1,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,98458.0,60552.0,-37906.0,4316.0,19211.0,14895.0,552.0,12571.0,12019.0,0.1278962001853568,0.6543646868981313,0.5264684867127745,10058.0,16915.0,6857.0,135.0,2.0,-133.0,9913.0,16903.0,6990.0,10058.0,16915.0,6857.0,935.0,694.0,-241.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,6,Compilation error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,102543.0,67492.0,-35051.0,24481.0,18907.0,-5574.0,19973.0,12233.0,-7740.0,0.8158571953760059,0.6470090442693183,-0.1688481511066876,11386.0,17103.0,5717.0,191.0,2.0,-189.0,11185.0,17091.0,5906.0,11386.0,17103.0,5717.0,1229.0,683.0,-546.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_004,7,Runtime error,Numerical error,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,107394.0,74445.0,-32949.0,5375.0,21076.0,15701.0,79.0,14470.0,14391.0,0.014697674418604652,0.6865629151641678,0.6718652407455631,13963.0,16867.0,2904.0,133.0,2.0,-131.0,13820.0,16855.0,3035.0,13963.0,16867.0,2904.0,816.0,680.0,-136.0
mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,exp_005,0,Compilation error,Kernel Execution Timeout,0,0,0,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,26211.0,26211.0,0.0,72797.0,21967.0,-50830.0,8723.0,14615.0,5892.0,0.11982636647114579,0.6653161560522602,0.5454897895811145,190861.0,18659.0,-172202.0,345.0,2.0,-343.0,166374.0,18647.0,-147727.0,190861.0,18659.0,-172202.0,4751.0,908.0,-3843.0
